station_id,external_id,name,short_name,lat,lon,rental_methods,capacity,electric_bike_surcharge_waiver,is_charging_info,eightd_has_key_dispenser,has_kiosk,eightd_station_services,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,is_charging_status,eightd_active_station_services,total_capacity,utilization_rate
24,0b1006f9-08f3-11e7-a1cb-3863bb33a4e4,Notre-Dame / St-Gabriel,6025,45.50711760282556,-73.55504930019379,"['KEY', 'CREDITCARD']",11,False,False,False,True,,6,1,1,4,0,1,1,1,1764183407,False,False,,10,0.6
25,0b100854-08f3-11e7-a1cb-3863bb33a4e4,de la Commune / Place Jacques-Cartier,6026,45.50761009451047,-73.55183601379395,"['KEY', 'CREDITCARD']",81,False,False,False,True,"[{'id': '1725ae45-208e-417e-ae18-f3fdc347ea3a', 'service_type': 'ATTENDED_SERVICE', 'bikes_availability': 'LIMITED', 'docks_availability': 'LIMITED', 'name': 'Drop-Off Station', 'description': '', 'schedule_description': 'Friday to Sunday 11AM to 7PM', 'link_for_more_info': 'https://bixi.com/en/drop-off-stations/'}]",40,0,1,40,0,1,1,1,1764182136,False,False,[{'id': '1725ae45-208e-417e-ae18-f3fdc347ea3a'}],80,0.5
26,0b1009b3-08f3-11e7-a1cb-3863bb33a4e4,de Maisonneuve / Mansfield (sud),6027,45.502053864057466,-73.57346534729004,"['KEY', 'CREDITCARD']",27,False,False,False,True,,25,4,0,2,0,1,1,1,1764181058,False,False,,27,0.9259259259259259
30,0b100f80-08f3-11e7-a1cb-3863bb33a4e4,St-Antoine / St-François-Xavier,6031,45.5045770667804,-73.55918392539024,"['KEY', 'CREDITCARD']",29,False,False,False,True,,17,0,0,12,0,1,1,1,1764181278,False,False,,29,0.5862068965517241
31,0b1010e4-08f3-11e7-a1cb-3863bb33a4e4,Métro Place-d'Armes (St-Urbain / Viger),6032,45.50632340391333,-73.5596989095211,"['KEY', 'CREDITCARD']",19,False,False,False,True,,5,0,0,14,0,1,1,1,1764181964,False,False,,19,0.2631578947368421
34,0b101537-08f3-11e7-a1cb-3863bb33a4e4,Viger / Chenneville,6035,45.50531166520915,-73.56089115142822,"['KEY', 'CREDITCARD']",37,False,False,False,True,,33,1,1,3,0,1,1,1,1764184021,False,False,,36,0.9166666666666666
35,0b101691-08f3-11e7-a1cb-3863bb33a4e4,de la Commune / St-Sulpice,6036,45.50424245563397,-73.553469479084,"['KEY', 'CREDITCARD']",47,False,False,False,True,,35,0,0,12,0,1,1,1,1764183210,False,False,,47,0.7446808510638298
37,0b101966-08f3-11e7-a1cb-3863bb33a4e4,du Mont-Royal / St-André,6038,45.5265325758126,-73.58052791410046,"['KEY', 'CREDITCARD']",11,False,False,False,True,,1,0,0,10,0,1,1,1,1764184077,False,False,,11,0.09090909090909091
38,0b101acc-08f3-11e7-a1cb-3863bb33a4e4,des Récollets / McGill,6039,45.500890568811926,-73.55904474863564,"['KEY', 'CREDITCARD']",23,False,False,False,True,,18,0,0,5,0,1,1,1,1764183134,False,False,,23,0.782608695652174
39,0b101c22-08f3-11e7-a1cb-3863bb33a4e4,Lambert-Closse / de Maisonneuve,6040,45.490925092206254,-73.5849962224529,"['KEY', 'CREDITCARD']",31,False,False,False,True,,12,0,0,19,0,1,1,1,1764183781,False,False,,31,0.3870967741935484
40,0b101d77-08f3-11e7-a1cb-3863bb33a4e4,Métro Square-Victoria-OACI (St-Jacques),6041,45.50115848792469,-73.56083080172539,"['KEY', 'CREDITCARD']",21,False,False,False,True,,14,0,0,7,0,1,1,1,1764182773,False,False,,21,0.6666666666666666
41,0b101ed0-08f3-11e7-a1cb-3863bb33a4e4,REM Gare Centrale (de la Gauchetière / Mansfield),6042,45.49982531155875,-73.5660799094876,"['KEY', 'CREDITCARD']",27,False,False,False,True,,1,0,0,26,0,1,1,1,1764182642,False,False,,27,0.037037037037037035
45,0b10246c-08f3-11e7-a1cb-3863bb33a4e4,Métro Bonaventure (de la Gauchetière / Mansfield),6046,45.49884749025835,-73.56685843325977,"['KEY', 'CREDITCARD']",31,False,False,False,True,,8,0,0,23,0,1,1,1,1764183988,False,False,,31,0.25806451612903225
46,0b1025c4-08f3-11e7-a1cb-3863bb33a4e4,Milton / Durocher,6204,45.508140959417744,-73.57492983341217,"['KEY', 'CREDITCARD']",27,False,False,False,True,,3,1,2,22,0,1,1,1,1764183982,False,False,,25,0.12
47,0b10272a-08f3-11e7-a1cb-3863bb33a4e4,Garnier / Beaubien,6048,45.54144823434163,-73.59839379787445,"['KEY', 'CREDITCARD']",15,False,False,False,True,,1,1,1,13,0,1,1,1,1764184006,False,False,,14,0.07142857142857142
48,0b102b66-08f3-11e7-a1cb-3863bb33a4e4,Queen / Wellington,6049,45.497568367677076,-73.55517907071771,"['KEY', 'CREDITCARD']",27,False,False,False,True,,25,0,0,2,0,1,1,1,1764180735,False,False,,27,0.9259259259259259
49,0b102c87-08f3-11e7-a1cb-3863bb33a4e4,Robert-Bourassa / St-Maurice,6050,45.49837045828952,-73.56055587530136,"['KEY', 'CREDITCARD']",23,False,False,False,True,,17,0,0,6,0,1,1,1,1764181629,False,False,,23,0.7391304347826086
51,0b102e96-08f3-11e7-a1cb-3863bb33a4e4,de la Commune / King,6052,45.497526957218476,-73.55267647189065,"['KEY', 'CREDITCARD']",79,False,False,False,True,,15,0,0,64,0,1,1,1,1764168439,False,False,,79,0.189873417721519
52,0b102fb4-08f3-11e7-a1cb-3863bb33a4e4,Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance),6053,45.508204615051355,-73.56881439685822,"['KEY', 'CREDITCARD']",27,False,False,False,True,,25,1,0,2,0,1,1,1,1764183982,False,False,,27,0.9259259259259259
55,0b10559b-08f3-11e7-a1cb-3863bb33a4e4,Place du Canada (Peel / des Canadiens-de-Montréal),6057,45.497795545133336,-73.56825113296509,"['KEY', 'CREDITCARD']",23,False,False,False,True,,9,0,0,14,0,1,1,1,1764183433,False,False,,23,0.391304347826087
56,0b1056fb-08f3-11e7-a1cb-3863bb33a4e4,Drummond / des-Canadiens-de-Montréal,6058,45.49676067752141,-73.57027635600843,"['KEY', 'CREDITCARD']",27,False,False,False,True,,10,0,2,15,0,1,1,1,1764183972,False,False,,25,0.4
59,0b105a5b-08f3-11e7-a1cb-3863bb33a4e4,Cathcart / McGill College,6061,45.501187681489775,-73.57045487814501,"['KEY', 'CREDITCARD']",27,False,False,False,True,,20,6,0,7,0,1,1,1,1764183926,False,False,,27,0.7407407407407407
60,0b105b66-08f3-11e7-a1cb-3863bb33a4e4,Metcalfe / Ste-Catherine,6062,45.500780617417114,-73.57231467962265,"['KEY', 'CREDITCARD']",19,False,False,False,True,,12,1,0,7,0,1,1,1,1764181353,False,False,,19,0.631578947368421
61,0b105c6d-08f3-11e7-a1cb-3863bb33a4e4,Stanley / René-Lévesque,6063,45.49793428742311,-73.5708126425743,"['KEY', 'CREDITCARD']",39,False,False,False,True,,21,0,0,18,0,1,1,1,1764181595,False,False,,39,0.5384615384615384
62,0b105d73-08f3-11e7-a1cb-3863bb33a4e4,Métro Peel (de Maisonneuve / Stanley),6064,45.50038,-73.57507,"['KEY', 'CREDITCARD']",49,False,False,False,True,,23,0,0,26,0,1,1,1,1764183502,False,False,,49,0.46938775510204084
63,0b105e8d-08f3-11e7-a1cb-3863bb33a4e4,de la Montagne / Sherbrooke,6065,45.49971843051624,-73.57890754938126,"['KEY', 'CREDITCARD']",19,False,False,False,True,,4,1,1,14,0,1,1,1,1764184057,False,False,,18,0.2222222222222222
67,0b1062ad-08f3-11e7-a1cb-3863bb33a4e4,University / Milton,6070,45.50653308104575,-73.57660090823629,"['KEY', 'CREDITCARD']",39,False,False,False,True,,26,0,2,11,0,1,1,1,1764183652,False,False,,37,0.7027027027027027
68,0b1063c4-08f3-11e7-a1cb-3863bb33a4e4,de Maisonneuve / Aylmer (ouest),6073,45.505173440423306,-73.5706517100334,"['KEY', 'CREDITCARD']",37,False,False,False,True,,24,0,2,11,0,1,1,1,1764181971,False,False,,35,0.6857142857142857
69,0b1064d3-08f3-11e7-a1cb-3863bb33a4e4,Ste-Catherine / St-Clément,6076,45.55671730558936,-73.53024959564209,"['KEY', 'CREDITCARD']",15,False,False,False,True,,10,0,0,5,0,1,1,1,1764180432,False,False,,15,0.6666666666666666
71,0b10680e-08f3-11e7-a1cb-3863bb33a4e4,St-Alexandre / Ste-Catherine,6078,45.50527354034462,-73.5674786567688,"['KEY', 'CREDITCARD']",27,False,False,False,True,,4,1,0,23,0,1,1,1,1764183787,False,False,,27,0.14814814814814814
72,0b106932-08f3-11e7-a1cb-3863bb33a4e4,Métro Vendôme (de Maisonneuve / Grey),6080,45.47461774061232,-73.60348708933088,"['KEY', 'CREDITCARD']",15,False,False,False,True,,4,2,2,9,0,1,1,1,1764183882,False,False,,13,0.3076923076923077
73,0b106b02-08f3-11e7-a1cb-3863bb33a4e4,Mackay / de Maisonneuve,6081,45.49663515504026,-73.57863664627075,"['KEY', 'CREDITCARD']",31,False,False,False,True,,3,0,0,28,0,1,1,1,1764183279,False,False,,31,0.0967741935483871
75,0b106d46-08f3-11e7-a1cb-3863bb33a4e4,Aylmer / Ste-Catherine,6083,45.50437634533078,-73.56901906885469,"['KEY', 'CREDITCARD']",35,False,False,False,True,,7,1,1,27,0,1,1,1,1764183929,False,False,,34,0.20588235294117646
76,0b106e5d-08f3-11e7-a1cb-3863bb33a4e4,Duke / Nazareth,6084,45.49572236030835,-73.55461344122887,"['KEY', 'CREDITCARD']",19,False,False,False,True,,11,0,0,8,0,1,1,1,1764182365,False,False,,19,0.5789473684210527
77,0b106f9a-08f3-11e7-a1cb-3863bb33a4e4,Peel / Notre-Dame,6085,45.49544692088696,-73.56329441070557,"['KEY', 'CREDITCARD']",43,False,False,False,True,,42,2,0,1,0,1,1,1,1764184078,False,False,,43,0.9767441860465116
78,0b1070e3-08f3-11e7-a1cb-3863bb33a4e4,Henri-Julien / du Carmel,6089,45.52795093787009,-73.59502326697111,"['KEY', 'CREDITCARD']",23,False,False,False,True,,1,0,1,21,0,1,1,1,1764183189,False,False,,22,0.045454545454545456
79,0b107204-08f3-11e7-a1cb-3863bb33a4e4,Métro Lucien-L'Allier (Lucien l'Allier / Argyle),6090,45.49487159597493,-73.57112377882004,"['KEY', 'CREDITCARD']",11,False,False,False,True,,4,0,2,5,0,1,1,1,1764181734,False,False,,9,0.4444444444444444
80,0b107323-08f3-11e7-a1cb-3863bb33a4e4,du Havre / Hochelaga,6091,45.53588389594566,-73.5579090714782,"['KEY', 'CREDITCARD']",19,False,False,False,True,,3,0,0,16,0,1,1,1,1764184090,False,False,,19,0.15789473684210525
81,0b107432-08f3-11e7-a1cb-3863bb33a4e4,Crescent / René-Lévesque,6092,45.49603187552495,-73.5734586417675,"['KEY', 'CREDITCARD']",31,False,False,False,True,,11,0,0,20,0,1,1,1,1764184014,False,False,,31,0.3548387096774194
82,0b10753d-08f3-11e7-a1cb-3863bb33a4e4,Métro Beaubien (de St-Vallier / Beaubien),6912,45.53478444274838,-73.60463261604308,"['KEY', 'CREDITCARD']",19,False,False,False,True,,1,0,3,15,0,1,1,1,1764183889,False,False,,16,0.0625
83,0b10765d-08f3-11e7-a1cb-3863bb33a4e4,Métro Atwater (Atwater / Ste-Catherine ),6194,45.48951455100737,-73.58452577876506,"['KEY', 'CREDITCARD']",31,False,False,False,True,,4,0,0,27,0,1,1,1,1764183807,False,False,,31,0.12903225806451613
84,0b107771-08f3-11e7-a1cb-3863bb33a4e4,Chomedey / de Maisonneuve,6095,45.491750449903954,-73.58394473791122,"['KEY', 'CREDITCARD']",27,False,False,False,True,,1,0,0,26,0,1,1,1,1764181641,False,False,,27,0.037037037037037035
86,0b107988-08f3-11e7-a1cb-3863bb33a4e4,Ste-Catherine / St-Marc,6097,45.492873336202756,-73.58028620481491,"['KEY', 'CREDITCARD']",27,False,False,False,True,,10,0,0,17,0,1,1,1,1764180706,False,False,,27,0.37037037037037035
87,0b1081d2-08f3-11e7-a1cb-3863bb33a4e4,Ste-Catherine / Bishop,6098,45.49658063218649,-73.5762146115303,"['KEY', 'CREDITCARD']",19,False,False,False,True,,2,1,1,16,0,1,1,1,1764183459,False,False,,18,0.1111111111111111
88,0b10834a-08f3-11e7-a1cb-3863bb33a4e4,Ste-Catherine / St-Laurent,6099,45.51001233950764,-73.56376379728317,"['KEY', 'CREDITCARD']",31,False,False,False,True,,15,0,0,16,0,1,1,1,1764183826,False,False,,31,0.4838709677419355
89,0b108464-08f3-11e7-a1cb-3863bb33a4e4,Mackay / Sherbrooke,6100,45.49758647633681,-73.58060002326965,"['KEY', 'CREDITCARD']",35,False,False,False,True,,0,0,0,35,0,1,1,1,1764183621,False,False,,35,0.0
92,0b1087c4-08f3-11e7-a1cb-3863bb33a4e4,de Rouen / Lespérance,6103,45.538859462962286,-73.5528177022934,"['KEY', 'CREDITCARD']",23,False,False,False,True,,14,0,0,9,0,1,1,1,1764183940,False,False,,23,0.6086956521739131
93,0b1088f0-08f3-11e7-a1cb-3863bb33a4e4,St-Timothée / René-Lévesque,6104,45.516109674794116,-73.5554605726793,"['KEY', 'CREDITCARD']",23,False,False,False,True,,1,0,0,22,0,1,1,1,1764180342,False,False,,23,0.043478260869565216
94,0b108a09-08f3-11e7-a1cb-3863bb33a4e4,Plessis / René-Lévesque,6105,45.51937504116866,-73.55190977454185,"['KEY', 'CREDITCARD']",19,False,False,False,True,,11,0,0,8,0,1,1,1,1764183190,False,False,,19,0.5789473684210527
95,0b108b24-08f3-11e7-a1cb-3863bb33a4e4,René-Lévesque / Papineau,6106,45.52097057660443,-73.5499919950962,"['KEY', 'CREDITCARD']",31,False,False,False,True,,26,0,1,4,0,1,1,1,1764183621,False,False,,30,0.8666666666666667
96,0b1091b6-08f3-11e7-a1cb-3863bb33a4e4,Ste-Catherine / St-Mathieu,6107,45.49384690142783,-73.57917845249176,"['KEY', 'CREDITCARD']",31,False,False,False,True,,4,0,0,27,0,1,1,1,1764184031,False,False,,31,0.12903225806451613
97,0b1093c6-08f3-11e7-a1cb-3863bb33a4e4,de Maisonneuve / Fullum,6108,45.52797141659334,-73.54948371648788,"['KEY', 'CREDITCARD']",17,False,False,False,True,,7,0,1,9,0,1,1,1,1764181602,False,False,,16,0.4375
99,0b10961a-08f3-11e7-a1cb-3863bb33a4e4,Frontenac / Ste-Catherine,6110,45.53006276144042,-73.54559183120728,"['KEY', 'CREDITCARD']",19,False,False,False,True,,3,0,0,16,0,1,1,1,1764183983,False,False,,19,0.15789473684210525
100,0b10972e-08f3-11e7-a1cb-3863bb33a4e4,Fullum / Ste-Catherine,6111,45.52708773696299,-73.54794227041566,"['KEY', 'CREDITCARD']",27,False,False,False,True,,2,0,0,25,0,1,1,1,1764182949,False,False,,27,0.07407407407407407
101,0b10983d-08f3-11e7-a1cb-3863bb33a4e4,Montcalm / de Maisonneuve,6112,45.519131967116216,-73.55788965214742,"['KEY', 'CREDITCARD']",15,False,False,False,True,,6,0,0,9,0,1,1,1,1764182952,False,False,,15,0.4
102,0b10994d-08f3-11e7-a1cb-3863bb33a4e4,Alexandre-DeSève / Ste-Catherine,6113,45.5211897037242,-73.55379804968834,"['KEY', 'CREDITCARD']",23,False,False,False,True,,17,0,0,6,0,1,1,1,1764183620,False,False,,23,0.7391304347826086
103,0b109fc4-08f3-11e7-a1cb-3863bb33a4e4,Métro Papineau (Dorion / De Maisonneuve),6114,45.5238445756922,-73.55236601831166,"['KEY', 'CREDITCARD']",32,False,False,False,True,,14,0,1,17,0,1,1,1,1764182218,False,False,,31,0.45161290322580644
104,0b10a104-08f3-11e7-a1cb-3863bb33a4e4,St-Nicolas / Place d'Youville,6115,45.501986944225784,-73.55516648853154,"['KEY', 'CREDITCARD']",27,False,False,False,True,,25,1,0,2,0,1,1,1,1764182323,False,False,,27,0.9259259259259259
106,0b10c45c-08f3-11e7-a1cb-3863bb33a4e4,de Maisonneuve / Aylmer (est),6117,45.50538591756765,-73.5704317688942,"['KEY', 'CREDITCARD']",21,False,False,False,True,,8,0,0,13,0,1,1,1,1764182839,False,False,,21,0.38095238095238093
107,0b10c672-08f3-11e7-a1cb-3863bb33a4e4,Square-Victoria (Viger / du Square-Victoria),6118,45.50208503935104,-73.56294138360681,"['KEY', 'CREDITCARD']",37,False,False,False,True,,18,0,0,19,0,1,1,1,1764183226,False,False,,37,0.4864864864864865
108,0b10c7b5-08f3-11e7-a1cb-3863bb33a4e4,Dorion / Ontario,6119,45.526991277453526,-73.55821162462234,"['KEY', 'CREDITCARD']",35,False,False,False,True,,0,0,1,34,0,1,1,1,1764183501,False,False,,34,0.0
109,0b10ce21-08f3-11e7-a1cb-3863bb33a4e4,Métro Frontenac (Ontario / du Havre),6120,45.533705987798946,-73.55217933654784,"['KEY', 'CREDITCARD']",23,False,False,False,True,,21,0,1,1,0,1,1,1,1764183598,False,False,,22,0.9545454545454546
110,0b10cf42-08f3-11e7-a1cb-3863bb33a4e4,Gascon / de Rouen,6121,45.5353519228624,-73.55539619966294,"['KEY', 'CREDITCARD']",23,False,False,False,True,,20,1,0,3,0,1,1,1,1764181492,False,False,,23,0.8695652173913043
111,0b10d04a-08f3-11e7-a1cb-3863bb33a4e4,de Maisonneuve / de Bleury,6122,45.50710068509571,-73.56907725334167,"['KEY', 'CREDITCARD']",36,False,False,False,True,,35,0,0,1,0,1,1,1,1764183460,False,False,,36,0.9722222222222222
112,0b10d150-08f3-11e7-a1cb-3863bb33a4e4,La Fontaine / Alexandre-DeSève,6123,45.52330366033427,-73.55799973011017,"['KEY', 'CREDITCARD']",19,False,False,False,True,,11,0,1,7,0,1,1,1,1764184028,False,False,,18,0.6111111111111112
113,0b10d266-08f3-11e7-a1cb-3863bb33a4e4,Ontario / Poupart,6124,45.53181652808492,-73.5536502600371,"['KEY', 'CREDITCARD']",19,False,False,False,True,,6,0,0,13,0,1,1,1,1764183038,False,False,,19,0.3157894736842105
115,0b10d842-08f3-11e7-a1cb-3863bb33a4e4,Métro Villa-Maria (de Monkland / Décarie),6126,45.4790046017838,-73.61956179141998,"['KEY', 'CREDITCARD']",25,False,False,False,True,,0,0,0,25,0,1,1,1,1764182517,False,False,,25,0.0
118,0b10dc80-08f3-11e7-a1cb-3863bb33a4e4,Parc Benny (Benny / de Monkland),6130,45.46691310542626,-73.6315867306621,"['KEY', 'CREDITCARD']",23,False,False,False,True,,1,0,0,22,0,1,1,1,1764182514,False,False,,23,0.043478260869565216
120,0b10e3e7-08f3-11e7-a1cb-3863bb33a4e4,Messier / Rachel,6133,45.53451813633701,-73.56532464451448,"['KEY', 'CREDITCARD']",27,False,False,False,True,,0,0,1,26,0,1,1,1,1764174226,False,False,,26,0.0
121,0b10e507-08f3-11e7-a1cb-3863bb33a4e4,de Bordeaux / Sherbrooke,6129,45.529817997585944,-73.56293704368,"['KEY', 'CREDITCARD']",19,False,False,False,True,,2,1,0,17,0,1,1,1,1764181641,False,False,,19,0.10526315789473684
122,0b10e60a-08f3-11e7-a1cb-3863bb33a4e4,Jeanne-Mance / Sherbrooke,6202,45.50934693918775,-73.57122302055359,"['KEY', 'CREDITCARD']",21,False,False,False,True,,6,0,1,14,0,1,1,1,1764182356,False,False,,20,0.3
123,0b10fc41-08f3-11e7-a1cb-3863bb33a4e4,University / Prince Arthur,6047,45.5075118991584,-73.57877546523923,"['KEY', 'CREDITCARD']",47,False,False,False,True,,29,3,2,16,0,1,1,1,1764183677,False,False,,45,0.6444444444444445
126,0b1108eb-08f3-11e7-a1cb-3863bb33a4e4,Atwater / Sherbrooke,6093,45.4912258547597,-73.58763009309769,"['KEY', 'CREDITCARD']",23,False,False,False,True,,3,2,0,20,0,1,1,1,1764182944,False,False,,23,0.13043478260869565
131,0b111c93-08f3-11e7-a1cb-3863bb33a4e4,Métro Fabre (Fabre / Jean-Talon),6923,45.546634811657086,-73.60776543617249,"['KEY', 'CREDITCARD']",11,False,False,False,True,,0,0,0,11,0,1,1,1,1764182983,False,False,,11,0.0
133,0b111f7c-08f3-11e7-a1cb-3863bb33a4e4,Drummond / Sherbrooke,6072,45.500535752214155,-73.578113079202,"['KEY', 'CREDITCARD']",23,False,False,False,True,,1,1,0,22,0,1,1,1,1764182147,False,False,,23,0.043478260869565216
136,0b112dc7-08f3-11e7-a1cb-3863bb33a4e4,Parthenais / Larivière,6132,45.53025954525953,-73.55784621096973,"['KEY', 'CREDITCARD']",31,False,False,False,True,,10,0,0,21,0,1,1,1,1764183982,False,False,,31,0.3225806451612903
138,0b11347f-08f3-11e7-a1cb-3863bb33a4e4,Calixa-Lavallée / Rachel (ouest),6137,45.52782894394495,-73.5719577784721,"['KEY', 'CREDITCARD']",37,False,False,False,True,,1,0,1,35,0,1,1,1,1764183513,False,False,,36,0.027777777777777776
141,0b1142a8-08f3-11e7-a1cb-3863bb33a4e4,Émile-Duployé / Rachel,6140,45.52970707609694,-73.56998120721983,"['KEY', 'CREDITCARD']",25,False,False,False,True,,12,0,0,13,0,1,1,1,1764183946,False,False,,25,0.48
142,0b1147d6-08f3-11e7-a1cb-3863bb33a4e4,des Érables / Rachel,6141,45.533268294539454,-73.56660163302877,"['KEY', 'CREDITCARD']",19,False,False,False,True,,3,0,0,16,0,1,1,1,1764184048,False,False,,19,0.15789473684210525
148,0b116ed6-08f3-11e7-a1cb-3863bb33a4e4,Émile-Duployé / Sherbrooke,6148,45.52719536319051,-73.5645255446434,"['KEY', 'CREDITCARD']",27,False,False,False,True,,0,0,0,27,0,1,1,1,1764183416,False,False,,27,0.0
151,0b11945c-08f3-11e7-a1cb-3863bb33a4e4,Parthenais / du Mont-Royal,6151,45.53640396516409,-73.57141345739365,"['KEY', 'CREDITCARD']",23,False,False,False,True,,0,0,0,23,0,0,1,1,1762791442,False,False,,23,0.0
155,0b119a5f-08f3-11e7-a1cb-3863bb33a4e4,Parc St-Roch (Ball / Durocher),6155,45.531988684096795,-73.63144129514694,"['KEY', 'CREDITCARD']",15,False,False,False,True,,0,0,0,15,0,1,1,1,1764179278,False,False,,15,0.0
157,0b119e07-08f3-11e7-a1cb-3863bb33a4e4,de Brébeuf / du Mont-Royal,6157,45.52927546284818,-73.57793927192688,"['KEY', 'CREDITCARD']",23,False,False,False,True,,5,0,0,18,0,1,1,1,1764183942,False,False,,23,0.21739130434782608
159,0b11a121-08f3-11e7-a1cb-3863bb33a4e4,20e avenue / de Bellechasse,6159,45.55992951142522,-73.5767751932144,"['KEY', 'CREDITCARD']",19,False,False,False,True,,2,1,0,17,0,1,1,1,1764183715,False,False,,19,0.10526315789473684
161,0b11a4af-08f3-11e7-a1cb-3863bb33a4e4,Marquette / du Mont-Royal (sud),6161,45.53207722797955,-73.57514306902884,"['KEY', 'CREDITCARD']",23,False,False,False,True,,0,0,0,23,0,1,1,1,1764183972,False,False,,23,0.0
